Event id,Trip id,DSS IVS,Event time (local),Local UTC offset (minutes),Type,Detected type,Duration (sec),Speed (kph),Speed (mph),Distance covered (metres),Distance covered (feet),Confirmation,Sub-type,Confirmed by,Confirmation time,Bearing (degrees),GPIO alert,Audio alert,Trip start time,Time into trip (minutes),Trip distance (kms),Trip distance (miles)
105198796,10448617,P04025-S00000953,12/9/17 19:33,480,fatigue,fatigue,1.93,85,53,46,150,false positive,acceptable driving,John,12/9/17 19:35,1,Yes,Yes,42990.67,210,186,115
105203351,10442834,P04025-S00001276,12/9/17 19:50,480,distraction,glance_away,7.93,82,51,180,591,false positive,acceptable driving,John,12/9/17 19:53,167,No,No,42990.51,461,554,344
102707324,10221600,Unit082,5/9/17 8:51,480,distraction,fatigue,1.62,90,56,40,133,verified,distracted driving,Analyst 8,5/9/17 8:59,185,Yes,Yes,5/9/17 7:17,94,95,59
137996553,13269188,Unit003,29/11/17 22:28,480,distraction,glance_away,45.65,69,43,879,2884,false positive,system error,Pidok,29/11/17 22:35,212,No,No,43068.59,505,548,341
105383046,10470978,P04025-S00000953,13/9/17 6:29,480,distraction,glance_down,7.68,91,56,194,635,false positive,eyewear interference,Brandy,13/9/17 8:08,2,No,No,42991.25,33,20,13
105359904,10467910,P04025-S00006825,13/9/17 6:37,480,distraction,glance_away,7.7,90,56,193,634,false positive,acceptable driving,Benjamin,13/9/17 6:39,207,No,No,42991.25,31,31,19
138000547,13269188,Unit003,29/11/17 22:36,480,distraction,glance_away,4.48,65,41,81,267,false positive,acceptable driving,Emma,29/11/17 22:45,184,No,No,43068.59,513,556,346
138000354,13269188,Unit003,29/11/17 22:36,480,distraction,glance_away,6.58,65,41,120,393,false positive,acceptable driving,Emma,29/11/17 22:45,184,No,No,43068.59,513,556,346
105368468,10468378,P01020-S00000110,13/9/17 7:08,480,fatigue,fatigue,1.77,91,56,45,146,false positive,yawning,andrew,13/9/17 7:10,178,Yes,Yes,42991.27,43,31,19
105381914,10470978,P04025-S00000953,13/9/17 7:34,480,distraction,glance_down,5.95,89,56,148,485,false positive,acceptable driving,andrew,13/9/17 8:01,4,No,No,42991.25,99,117,73
105376049,10469663,P04025-S00008624,13/9/17 7:37,480,fatigue,fatigue,2.07,72,45,41,135,false positive,acceptable driving,andrew,13/9/17 7:39,334,Yes,Yes,42991.3,27,6,4
137999845,13269188,Unit003,29/11/17 22:36,480,fatigue,fatigue,2.78,66,41,51,167,false positive,acceptable driving,Gianna,29/11/17 22:40,184,Yes,Yes,43068.59,513,556,346
105383806,10470978,P04025-S00000953,13/9/17 8:07,480,distraction,glance_down,7.18,92,57,183,599,false positive,acceptable driving,Brandy,13/9/17 8:09,1,No,No,42991.25,132,162,101
105406269,10468108,P04025-S00000599,13/9/17 8:45,480,distraction,glance_down,12.17,86,54,292,957,false positive,acceptable driving,Brandy,13/9/17 9:34,358,No,No,42991.26,150,207,129
105414150,10473489,P04025-S00001602,13/9/17 9:53,480,distraction,glance_away,5.55,49,31,76,249,false positive,acceptable driving,Heather,13/9/17 9:58,10,No,No,42991.4,21,25,16
105424960,10467756,P04025-S00001335,13/9/17 10:24,480,distraction,glance_away,9.05,76,47,192,628,false positive,system error,Heather,13/9/17 10:27,61,No,No,42991.25,261,324,201
105430988,10473698,P04025-S00000953,13/9/17 10:40,480,distraction,glance_away,5.62,87,54,136,446,false positive,system error,Brandy,13/9/17 10:47,1,No,No,42991.4,61,78,48
105432943,10472875,P04025-S00006863,13/9/17 10:51,480,distraction,glance_away,7.42,89,55,184,603,false positive,system error,Brandy,13/9/17 10:53,190,Yes,Yes,42991.38,101,149,93
138000067,13269188,Unit003,29/11/17 22:37,480,distraction,glance_away,6.02,43,27,72,237,false positive,acceptable driving,Pidok,29/11/17 22:41,183,No,No,43068.59,514,558,347
105483016,10475580,P04025-S00002198,13/9/17 12:21,480,distraction,glance_away,8.02,88,54,195,640,false positive,system error,Brandy,13/9/17 16:11,294,Yes,Yes,42991.45,101,108,67
105507510,10481302,P04025-S00006863,13/9/17 15:14,480,fatigue,fatigue,2.03,89,55,50,165,false positive,yawning,Heather,13/9/17 18:53,221,Yes,Yes,42991.6,48,69,43
105511862,10481084,P04025-S00000937,13/9/17 15:24,480,distraction,glance_down,7.27,91,57,184,603,false positive,acceptable driving,Brandy,13/9/17 19:24,200,Yes,Yes,42991.59,76,104,64
105522348,10481568,P04025-S00007288,13/9/17 16:16,480,distraction,glance_away,4.83,88,55,119,389,false positive,acceptable driving,Elyse,13/9/17 20:35,342,No,No,42991.6,108,100,62
105519235,10473698,P04025-S00000953,13/9/17 16:21,480,distraction,glance_down,5.17,77,48,110,361,false positive,acceptable driving,Elyse,13/9/17 20:15,4,No,No,42991.4,402,542,337
102713960,10223830,Unit076,5/9/17 9:24,480,distraction,glance_away,4.85,34,21,46,150,verified,distracted driving,Analyst 4,5/9/17 9:26,296,No,No,5/9/17 8:45,39,47,29
105624429,10484980,P04025-S00000685,13/9/17 17:25,480,distraction,glance_away,4.18,90,56,104,343,false positive,system error,Elyse,14/9/17 1:56,0,Yes,Yes,42991.7,31,35,22
105621601,10481294,P04025-S00000529,13/9/17 17:46,480,distraction,glance_away,10.8,77,48,230,754,false positive,system error,Elyse,14/9/17 1:36,14,No,No,42991.6,201,248,154
105542699,10481084,P04025-S00000937,13/9/17 17:59,480,distraction,glance_away,5.12,90,56,128,422,false positive,system error,Elyse,13/9/17 21:47,234,Yes,Yes,42991.59,231,287,179
103027954,10221739,Unit075,5/9/17 10:01,480,distraction,glance_down,7.4,88,55,182,596,verified,distracted driving,Analyst 13,6/9/17 6:33,139,Yes,Yes,5/9/17 7:23,158,154,96
105587744,10487159,P04025-S00006876,13/9/17 19:30,480,distraction,glance_away,4.07,58,36,65,213,false positive,acceptable driving,Elyse,13/9/17 23:47,66,No,No,42991.77,61,87,54
105609151,10481302,P04025-S00006863,13/9/17 20:17,480,distraction,glance_away,10.48,89,55,260,852,false positive,system error,Elyse,14/9/17 0:49,246,Yes,Yes,42991.6,351,456,284
105590791,10482732,P04025-S00007292,13/9/17 21:26,480,distraction,glance_away,9.08,90,56,228,746,false positive,system error,Elyse,13/9/17 23:51,198,No,No,42991.64,361,453,281
105587771,10487159,P04025-S00006876,13/9/17 22:01,480,distraction,glance_away,4.07,49,30,55,181,false positive,acceptable driving,Elyse,13/9/17 23:46,146,No,No,42991.77,211,307,191
105718550,10501586,P04025-S00008570,14/9/17 6:39,480,distraction,glance_away,10.18,31,19,88,287,false positive,system error,Elyse,14/9/17 6:40,89,Yes,Yes,42992.25,41,3,2
138537764,13322672,Unit003,30/11/17 22:01,480,distraction,glance_away,5.77,75,46,119,392,false positive,acceptable driving,Brian,30/11/17 22:05,190,No,No,43069.77,211,241,150
138691100,13342333,Unit003,1/12/17 5:21,480,fatigue,fatigue,2.93,86,53,70,230,false positive,acceptable driving,Brian,1/12/17 5:23,216,Yes,Yes,43070.21,22,8,5
138691316,13342333,Unit003,1/12/17 5:21,480,fatigue,fatigue,6.83,86,53,163,534,false positive,acceptable driving,Brian,1/12/17 5:24,224,Yes,Yes,43070.21,23,9,5
138691570,13342333,Unit003,1/12/17 5:22,480,fatigue,fatigue,3.38,86,53,80,264,false positive,acceptable driving,Brian,1/12/17 5:24,223,Yes,Yes,43070.21,23,9,6
138691876,13342333,Unit003,1/12/17 5:22,480,fatigue,fatigue,38.37,86,53,917,3008,false positive,acceptable driving,Brian,1/12/17 5:25,225,Yes,Yes,43070.21,23,9,6
105794901,10502302,P04025-S00008104,14/9/17 10:25,480,distraction,glance_away,4.87,90,56,122,399,false positive,acceptable driving,Stefanie Mendoza,14/9/17 10:30,14,No,No,42992.27,242,330,205
105815664,10508548,P04025-S00000529,14/9/17 10:42,480,distraction,glance_away,4.87,85,53,115,379,false positive,acceptable driving,Stefanie Mendoza,14/9/17 11:45,38,No,No,42992.43,31,36,22
105804629,10507419,P01020-S00000052,14/9/17 11:00,480,distraction,glance_away,5.32,79,49,116,381,false positive,acceptable driving,John,14/9/17 11:03,45,No,No,42992.4,89,86,53
105807011,10502302,P04025-S00008104,14/9/17 11:08,480,distraction,glance_down,4.52,52,32,65,213,false positive,eyewear interference,Stefanie Mendoza,14/9/17 11:11,53,No,No,42992.27,285,337,209
138691670,13342333,Unit003,1/12/17 5:22,480,fatigue,fatigue,2.88,86,54,69,226,false positive,acceptable driving,Brian,1/12/17 5:24,233,Yes,Yes,43070.21,24,10,6
138692211,13342333,Unit003,1/12/17 5:24,480,fatigue,fatigue,2.63,86,53,63,206,false positive,acceptable driving,Brian,1/12/17 5:25,233,Yes,Yes,43070.21,25,12,7
105845570,10510716,P04025-S00000599,14/9/17 13:28,480,distraction,glance_down,5.75,88,55,141,463,false positive,acceptable driving,Stefanie Mendoza,14/9/17 13:33,253,No,No,42992.47,128,180,112
105847123,10500732,P04025-S00001233,14/9/17 13:35,480,distraction,glance_away,4.75,31,19,41,135,false positive,acceptable driving,Stefanie Mendoza,14/9/17 13:36,111,No,No,42992.23,491,490,304
138693011,13342333,Unit003,1/12/17 5:24,480,fatigue,fatigue,5.8,86,53,139,455,false positive,acceptable driving,Brian,1/12/17 5:28,247,Yes,Yes,43070.21,26,13,8
105873780,10510111,P04025-S00000953,14/9/17 15:06,480,distraction,glance_down,5.78,94,59,152,498,false positive,acceptable driving,John,14/9/17 15:15,3,No,No,42992.47,232,340,211
138693245,13342333,Unit003,1/12/17 5:24,480,fatigue,fatigue,1.83,86,53,44,144,false positive,acceptable driving,Brian,1/12/17 5:28,250,Yes,Yes,43070.21,26,13,8
102736738,10226097,Unit044,5/9/17 10:50,480,distraction,glance_away,4.32,45,28,53,175,verified,distracted driving,Analyst 8,5/9/17 10:51,70,No,No,5/9/17 10:16,34,31,20
105878737,10515622,P04025-S00007730,14/9/17 15:33,480,distraction,glance_away,9.93,79,49,219,718,false positive,acceptable driving,Stefanie Mendoza,14/9/17 15:35,93,No,No,42992.62,41,13,8
105884207,10514234,P04025-S00007291,14/9/17 15:54,480,distraction,glance_away,5.8,89,55,143,470,false positive,acceptable driving,Stefanie Mendoza,14/9/17 15:57,328,No,No,42992.58,122,69,43
105887716,10504234,P04025-S00002198,14/9/17 16:08,480,distraction,glance_away,8.97,87,54,218,714,false positive,acceptable driving,John,14/9/17 16:10,157,Yes,Yes,42992.32,511,604,376
102738339,10225922,Unit022,5/9/17 10:56,480,distraction,glance_away,4.28,44,28,53,173,verified,distracted driving,Analyst 8,5/9/17 10:57,302,Yes,Yes,5/9/17 10:09,47,34,21
105905103,10513394,P01020-S00000052,14/9/17 17:14,480,distraction,glance_away,5.32,90,56,133,436,false positive,acceptable driving,John,14/9/17 17:18,52,No,No,42992.55,238,340,211
102815927,10233734,Unit004,5/9/17 15:55,480,distraction,fatigue,1.97,53,33,29,95,verified,distracted driving,Analyst 4,5/9/17 15:57,79,Yes,Yes,5/9/17 15:24,31,7,4
105916422,10518080,P04025-S00007624,14/9/17 17:59,480,fatigue,fatigue,3.4,89,56,84,277,false positive,acceptable driving,Stefanie Mendoza,14/9/17 18:01,245,Yes,Yes,42992.7,75,111,69
102843462,10234975,Unit011,5/9/17 16:48,480,distraction,glance_down,4.82,91,56,121,398,verified,distracted driving,Analyst 8,5/9/17 17:48,170,No,No,5/9/17 16:20,28,40,25
103079113,10233490,Unit033,5/9/17 18:16,480,distraction,glance_away,4.13,57,36,66,216,verified,distracted driving,Analyst 16,6/9/17 9:48,10,No,No,5/9/17 15:12,184,183,114
106133475,10535853,P04025-S00006856,15/9/17 6:56,480,fatigue,fatigue,1.55,80,50,35,113,false positive,acceptable driving,Stefanie Mendoza,15/9/17 8:48,75,Yes,Yes,42993.25,58,74,46
113783988,11210608,Unit004,6/10/17 9:01,480,distraction,glance_down,4.87,90,56,122,401,false positive,acceptable driving,Zarifah,6/10/17 9:04,153,No,No,6/10/17 3:52,309,347,216
106140254,10539771,P04025-S00009674,15/9/17 8:54,480,distraction,glance_away,8.75,90,56,219,720,false positive,system error,John,15/9/17 9:08,170,No,No,42993.35,31,45,28
106138400,10536035,P04025-S00001335,15/9/17 8:56,480,distraction,glance_away,5.57,34,21,53,174,false positive,acceptable driving,John,15/9/17 9:02,152,No,No,42993.25,171,94,58
106163247,10537486,P04025-S00008517,15/9/17 9:15,480,distraction,glance_away,5.13,89,56,128,418,false positive,acceptable driving,John,15/9/17 10:19,139,Yes,Yes,42993.29,138,159,99
106163469,10537486,P04025-S00008517,15/9/17 9:27,480,distraction,glance_down,6.42,90,56,160,526,false positive,acceptable driving,John,15/9/17 10:18,85,Yes,Yes,42993.29,151,177,110
106152218,10541802,P04025-S00010116,15/9/17 9:38,480,distraction,glance_away,6.23,89,55,154,506,false positive,eyewear interference,Stefanie Mendoza,15/9/17 9:43,11,No,No,42993.37,41,57,35
113789266,11210608,Unit004,6/10/17 9:18,480,distraction,glance_away,5.18,91,56,131,429,false positive,acceptable driving,Zarifah,6/10/17 9:20,146,No,No,6/10/17 3:52,327,374,232
113828718,11223306,Unit004,6/10/17 11:20,480,distraction,glance_away,5.65,82,51,128,420,false positive,acceptable driving,Zarifah,6/10/17 11:23,266,No,No,6/10/17 11:01,19,27,17
102885883,10234975,Unit011,5/9/17 20:29,480,distraction,fatigue,1.55,90,56,39,127,verified,distracted driving,Analyst 13,5/9/17 20:31,209,Yes,Yes,5/9/17 16:20,250,373,232
106214162,10545833,P01020-S00000052,15/9/17 13:22,480,distraction,glance_away,7.87,88,55,193,634,false positive,eyewear interference,Stefanie Mendoza,15/9/17 13:25,204,No,No,42993.51,75,112,70
114261297,11259686,Unit004,7/10/17 13:10,480,distraction,glance_away,6.65,89,55,164,538,false positive,acceptable driving,Stefanie Mendoza,7/10/17 13:11,84,No,No,7/10/17 12:03,67,29,18
103027177,10251656,Unit011,6/9/17 5:58,480,distraction,fatigue,1.6,90,56,40,132,verified,distracted driving,Analyst 13,6/9/17 6:31,212,Yes,Yes,6/9/17 4:35,84,63,39
106240893,10548239,P04025-S00000871,15/9/17 15:03,480,distraction,glance_away,5.7,86,53,136,445,false positive,acceptable driving,John,15/9/17 15:04,10,No,No,42993.57,81,74,46
106280082,10549404,P04025-S00000947,15/9/17 15:27,480,distraction,glance_away,5.58,88,55,137,449,false positive,acceptable driving,John,15/9/17 17:42,24,Yes,Yes,42993.6,65,76,47
106286368,10548366,P04025-S00006876,15/9/17 15:44,480,distraction,glance_away,4.07,59,37,67,219,false positive,acceptable driving,John,15/9/17 18:07,89,No,No,42993.55,146,140,87
114569085,11284918,Unit004,8/10/17 11:59,480,distraction,glance_away,6.03,75,47,126,414,false positive,eyewear interference,Heather,8/10/17 12:01,6,No,No,8/10/17 11:15,44,51,32
114604080,11287030,Unit004,8/10/17 14:36,480,distraction,glance_away,5.13,34,21,48,159,false positive,eyewear interference,Heather,8/10/17 14:41,17,No,No,8/10/17 13:20,75,87,54
114712776,11294513,Unit004,8/10/17 22:54,480,fatigue,fatigue,2.03,92,57,52,170,false positive,yawning,Benjamin,8/10/17 22:56,175,Yes,Yes,8/10/17 20:19,155,229,142
106272080,10548754,P04025-S00001169,15/9/17 17:06,480,distraction,glance_down,5.05,82,51,115,376,false positive,acceptable driving,John,15/9/17 17:09,68,No,No,42993.59,182,251,156
106308453,10551352,P04025-S00010116,15/9/17 18:55,480,distraction,glance_away,4.23,90,56,106,347,false positive,acceptable driving,John,15/9/17 19:36,233,No,No,42993.67,176,262,163
106313549,10554684,P04025-S00001335,15/9/17 18:59,480,distraction,glance_away,6.98,98,61,190,623,false positive,acceptable driving,John,15/9/17 19:57,172,No,No,42993.77,31,37,23
106310256,10543851,P04025-S00008523,15/9/17 19:14,480,distraction,glance_away,6.93,91,56,175,574,false positive,acceptable driving,John,15/9/17 19:44,350,No,No,42993.45,507,538,334
114845460,11308627,Unit004,9/10/17 8:15,480,distraction,glance_away,8.03,74,46,165,542,false positive,acceptable driving,Katelyn,9/10/17 8:18,139,No,No,9/10/17 8:01,15,2,2
106323835,10550633,P04025-S00008634,15/9/17 20:36,480,distraction,glance_away,4.38,76,47,93,304,false positive,acceptable driving,Zarifah,15/9/17 20:39,7,No,No,42993.64,311,225,140
106326000,10550633,P04025-S00008634,15/9/17 20:46,480,distraction,glance_away,4.18,41,26,48,158,false positive,acceptable driving,Zarifah,15/9/17 20:48,31,No,No,42993.64,321,238,148
106327844,10550633,P04025-S00008634,15/9/17 20:54,480,distraction,glance_away,4.43,70,44,87,285,false positive,acceptable driving,Katelyn,15/9/17 20:56,354,No,No,42993.64,329,248,154
106335680,10558606,P04025-S00006982,15/9/17 21:18,480,fatigue,fatigue,1.88,1,1,1,2,false positive,testing,Zarifah,15/9/17 21:20,249,Yes,Yes,42993.89,1,0,0
106493133,10555690,P04025-S00008624,15/9/17 22:47,480,distraction,glance_away,7.57,65,40,137,448,false positive,acceptable driving,Stefanie Mendoza,16/9/17 9:28,53,No,No,42993.79,228,232,144
114920324,11314519,Unit004,9/10/17 12:01,480,fatigue,fatigue,2.53,18,11,13,43,false positive,acceptable driving,Katelyn,9/10/17 12:32,146,Yes,Yes,9/10/17 11:32,28,2,2
115324570,11352845,Unit004,10/10/17 11:36,480,distraction,glance_away,10.98,47,29,142,466,false positive,eyewear interference,andrew,10/10/17 11:38,25,No,No,10/10/17 11:35,1,1,0
115357472,11352845,Unit004,10/10/17 13:25,480,distraction,glance_away,6.93,33,20,63,208,false positive,acceptable driving,andrew,10/10/17 13:30,353,No,No,10/10/17 11:35,110,128,80
115455280,11362680,Unit004,10/10/17 18:23,480,fatigue,fatigue,1.78,90,56,45,147,false positive,yawning,andrew,10/10/17 18:26,170,Yes,Yes,10/10/17 17:44,40,8,5
103030880,10252249,Unit044,6/9/17 6:43,480,distraction,fatigue,2.07,90,56,52,170,verified,distracted driving,Analyst 13,6/9/17 6:45,220,Yes,Yes,6/9/17 4:59,104,145,90
106484761,10572164,P04025-S00000599,16/9/17 7:28,480,distraction,glance_down,4.63,87,54,112,369,false positive,acceptable driving,Stefanie Mendoza,16/9/17 8:48,31,No,No,42994.24,107,146,91
116381933,11442440,Unit004,12/10/17 20:38,480,distraction,glance_away,4.55,64,40,80,264,false positive,acceptable driving,Zarifah,12/10/17 20:39,194,No,No,43020.73,189,262,163
106472055,10568559,P01020-S00000106,16/9/17 7:47,480,distraction,glance_down,5.83,87,54,142,465,false positive,acceptable driving,Zarifah,16/9/17 7:50,62,No,No,42994.24,127,167,104
106477729,10567602,P04025-S00000949,16/9/17 7:53,480,distraction,glance_away,6.8,83,52,158,517,false positive,acceptable driving,Stefanie Mendoza,16/9/17 8:17,266,No,No,42994.2,181,224,139
106474735,10569536,P04025-S00008634,16/9/17 8:01,480,distraction,glance_away,5.08,78,49,111,363,false positive,acceptable driving,Stefanie Mendoza,16/9/17 8:03,13,No,No,42994.27,91,41,25
117879210,11574763,Unit004,16/10/17 19:28,480,distraction,glance_away,7.3,87,54,176,576,false positive,eyewear interference,Heather,16/10/17 19:30,5,No,No,43024.73,120,141,87
117932962,11579756,Unit004,16/10/17 22:33,480,distraction,glance_away,4.93,59,36,80,263,false positive,acceptable driving,Zarifah,16/10/17 22:37,148,No,No,43024.85,127,188,117
106485797,10571890,P04025-S00008560,16/9/17 8:52,480,distraction,glance_away,4.97,42,26,58,191,false positive,acceptable driving,Stefanie Mendoza,16/9/17 8:55,260,No,No,42994.36,19,1,1
103098993,10259089,Unit002,6/9/17 11:00,480,distraction,glance_away,4.65,92,57,119,389,verified,distracted driving,Analyst 16,6/9/17 11:03,272,No,No,6/9/17 9:27,92,137,85
106488384,10571868,P04025-S00000947,16/9/17 9:03,480,distraction,glance_away,4.83,82,51,110,363,false positive,eyewear interference,Stefanie Mendoza,16/9/17 9:08,179,Yes,Yes,42994.36,31,21,13
119935521,11760843,Unit004,21/10/17 9:49,480,distraction,glance_away,8.48,91,57,215,704,false positive,eyewear interference,Andrew Valenzuela,21/10/17 9:53,346,No,No,43029.35,80,57,36
106495283,10572797,P04025-S00008624,16/9/17 9:36,480,distraction,glance_away,6.78,44,27,83,271,false positive,eyewear interference,Stefanie Mendoza,16/9/17 9:38,8,No,No,42994.28,169,218,135
106501092,10573542,P01020-S00000106,16/9/17 10:01,480,distraction,glance_down,9.05,87,54,218,716,false positive,eyewear interference,Stefanie Mendoza,16/9/17 10:06,175,No,No,42994.42,3,3,2
103131089,10259653,Unit005,6/9/17 13:01,480,distraction,glance_away,5.02,45,28,63,206,verified,distracted driving,Analyst 16,6/9/17 13:03,297,No,No,6/9/17 9:48,193,264,164
106512336,10572797,P04025-S00008624,16/9/17 10:39,480,distraction,glance_away,4.08,91,57,103,339,false positive,acceptable driving,Stefanie Mendoza,16/9/17 10:56,354,No,No,42994.28,231,248,154
103157203,10261830,Unit017,6/9/17 15:27,480,distraction,glance_away,4.27,82,51,97,319,verified,distracted driving,Analyst 16,6/9/17 15:30,350,No,No,6/9/17 11:18,249,365,227
106509861,10571883,P04025-S00007288,16/9/17 10:43,480,distraction,glance_away,8.3,89,55,205,671,false positive,eyewear interference,Stefanie Mendoza,16/9/17 10:46,187,No,No,42994.33,171,235,146
